link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_kita/nc_79037550/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩7分,53.86m2（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_79001170/,グリーンキャピタル赤羽,2026-01-05,4199万円,東京都北区赤羽１,ＪＲ京浜東北線「赤羽」徒歩3分,53.19m2（壁芯）,2LDK,6.6m2,1978年3月
/ms/chuko/tokyo/sc_kita/nc_78889538/,グリーンパーク王子,2026-01-05,4680万円,東京都北区堀船３,都電荒川線「梶原」徒歩6分,74.47m2（22.52坪）（壁芯）,3LDK,5.96m2,1984年5月
/ms/chuko/tokyo/sc_kita/nc_79019405/,東十条グリーンハイツ,2026-01-05,4680万円,東京都北区東十条３,ＪＲ京浜東北線「東十条」徒歩3分,45.59m2（壁芯）,2LDK,5.51m2,1985年8月
/ms/chuko/tokyo/sc_kita/nc_79094683/,グリーンパーク王子,2026-01-05,4680万円,東京都北区堀船３-16-1,ＪＲ京浜東北線「王子」徒歩13分,74.47m2（壁芯）,3LDK,5.96m2,1984年5月
/ms/chuko/tokyo/sc_kita/nc_78995533/,赤羽神谷サンハイツ,2026-01-05,4780万円,東京都北区神谷３,東京メトロ南北線「志茂」徒歩5分,66.81m2（壁芯）,1LDK+S（納戸）,7.84m2,1981年12月
/ms/chuko/tokyo/sc_kita/nc_78872266/,エンゼルハイム浮間公園,2026-01-05,4899万円,東京都北区浮間２,ＪＲ埼京線「浮間舟渡」徒歩8分,60.22m2,3LDK,6.48m2,1995年3月
/ms/chuko/tokyo/sc_kita/nc_78508951/,アルシェ王子神谷,2026-01-05,5180万円,東京都北区王子５,東京メトロ南北線「王子神谷」徒歩2分,50.17m2（壁芯）,2LDK,8.45m2,1998年2月
/ms/chuko/tokyo/sc_kita/nc_78696596/,ライオンズ東十条ステーションプラザ,2026-01-05,5480万円,東京都北区東十条３,ＪＲ京浜東北線「東十条」徒歩2分,40.21m2,1LDK,8.5m2,2007年2月
/ms/chuko/tokyo/sc_kita/nc_79092286/,パーソナルハイツ飛鳥山,2026-01-05,5499万円,東京都北区西ケ原２-40-12,東京メトロ南北線「西ケ原」徒歩1分,65.4m2（壁芯）,3LDK,5.85m2,1980年4月
/ms/chuko/tokyo/sc_kita/nc_78986269/,パーソナルハイツ飛鳥山,2026-01-05,5499万円,東京都北区西ケ原２,東京メトロ南北線「西ケ原」徒歩1分,65.4m2（壁芯）,3LDK,5.85m2,1980年4月
/ms/chuko/tokyo/sc_kita/nc_78778918/,◆パーソナルハイツ飛鳥山,2026-01-05,5499万円,東京都北区西ケ原２,ＪＲ山手線「駒込」徒歩15分,65.4m2（19.78坪）（登記）,3LDK,5.85m2,1980年4月
/ms/chuko/tokyo/sc_kita/nc_79076590/,サンクレイドル北赤羽,2026-01-05,5980万円,東京都北区浮間３,ＪＲ埼京線「北赤羽」徒歩5分,63.72m2（壁芯）,3LDK,9.59m2,2018年8月
/ms/chuko/tokyo/sc_kita/nc_79061041/,ヴェレーナ赤羽志茂レジデンス,2026-01-05,6880万円,東京都北区志茂３,東京メトロ南北線「志茂」徒歩8分,68.26m2（壁芯）,3LDK,21.27m2,2021年1月
/ms/chuko/tokyo/sc_kita/nc_79094621/,ダイアパレス西巣鴨Ⅱ,2026-01-05,7230万円,東京都北区滝野川１-92-4,都営三田線「西巣鴨」徒歩4分,78.12m2（壁芯）,3LDK,9.92m2,1992年10月
/ms/chuko/tokyo/sc_kita/nc_78966228/,ライオンズマンション十条台,2026-01-05,7599万円,東京都北区十条台１,ＪＲ埼京線「十条」徒歩6分,63m2（壁芯）,3LDK,9.9m2,1988年8月
/ms/chuko/tokyo/sc_kita/nc_78976144/,駒込八幡坂ガーデニア,2026-01-05,8199万円,東京都北区田端３,ＪＲ山手線「田端」徒歩8分,62.49m2（18.90坪）（壁芯）,2LDK,4.05m2,1986年2月
/ms/chuko/tokyo/sc_kita/nc_78814260/,エステムプラザ赤羽アンダルシア,2026-01-05,8280万円,東京都北区赤羽２,ＪＲ京浜東北線「赤羽」徒歩5分,55.63m2（壁芯）,2LDK,5.11m2,2017年11月
/ms/chuko/tokyo/sc_kita/nc_78893533/,コスモ田端シティフォルム,2026-01-05,8990万円,東京都北区東田端１,ＪＲ山手線「田端」徒歩8分,70.2m2,3LDK,12m2,2001年5月
/ms/chuko/tokyo/sc_kita/nc_78680274/,ザ・パークハウス赤羽フロント,2026-01-05,1億480万円,東京都北区赤羽西１,ＪＲ京浜東北線「赤羽」徒歩3分,63.62m2（壁芯）,2LDK,9.97m2,2023年1月
/ms/chuko/tokyo/sc_kita/nc_78812866/,ザ・ガーデンズ東京王子ブルームコート,2026-01-05,1億860万円,東京都北区王子５,ＪＲ京浜東北線「東十条」徒歩5分,72.45m2,3LDK,-,2018年6月
/ms/chuko/tokyo/sc_kita/nc_78930343/,パークタワー滝野川,2026-01-05,1億5000万円,東京都北区滝野川６,都営三田線「西巣鴨」徒歩3分,68.44m2（20.70坪）（壁芯）,2LDK,12.94m2,2013年11月
/ms/chuko/tokyo/sc_kita/nc_78976140/,パークタワー滝野川,2026-01-05,1億5000万円,東京都北区滝野川６,都営三田線「西巣鴨」徒歩3分,68.44m2（20.70坪）（壁芯）,2LDK,12.94m2,2013年11月
/ms/chuko/tokyo/sc_kita/nc_77428964/,ザ・タワー十条,2026-01-05,1億7500万円,東京都北区上十条２,ＪＲ埼京線「十条」徒歩1分,83.03m2（壁芯）,3LDK,17.3m2,2024年9月
/ms/chuko/tokyo/sc_kita/nc_78596290/,ラ・ポール十条,2026-01-05,1050万円,東京都北区上十条４,ＪＲ埼京線「十条」徒歩12分,16.61m2（5.02坪）（壁芯）,ワンルーム,2.24m2,1991年12月
/ms/chuko/tokyo/sc_kita/nc_78660884/,マンション豊島,2026-01-05,1480万円,東京都北区豊島７,東京メトロ南北線「王子神谷」徒歩13分,31.44m2（登記）,1DK,3.15m2,1971年1月
/ms/chuko/tokyo/sc_kita/nc_78247698/,駒込マンション,2026-01-05,1790万円,東京都北区中里１-１０－７,ＪＲ山手線「駒込」徒歩4分,18.92m2（5.72坪）（壁芯）,ワンルーム,3.4m2,1975年4月
/ms/chuko/tokyo/sc_kita/nc_78141453/,駒込マンション,2026-01-05,1790万円,東京都北区中里１,ＪＲ山手線「駒込」徒歩4分,18.92m2（登記）,ワンルーム,3.4m2,1975年4月
/ms/chuko/tokyo/sc_kita/nc_79090827/,駒込マンション,2026-01-05,1790万円,東京都北区中里１,ＪＲ山手線「駒込」徒歩4分,18.92m2（5.72坪）（壁芯）,ワンルーム,-,1975年4月
/ms/chuko/tokyo/sc_kita/nc_77211154/,王子ハイツ,2026-01-05,2080万円,東京都北区豊島１-１２－３,ＪＲ京浜東北線「王子」徒歩7分,32.05m2（9.69坪）（登記）,2DK,4.05m2,1981年5月
/ms/chuko/tokyo/sc_kita/nc_78286701/,ワコー王子マンション,2026-01-05,2499万円,東京都北区堀船１,ＪＲ京浜東北線「王子」徒歩8分,43.98m2（壁芯）,2DK,3.83m2,1979年1月
/ms/chuko/tokyo/sc_kita/nc_78936485/,ライオンズマンション荒川遊園,2026-01-05,2680万円,東京都北区昭和町２,ＪＲ高崎線「尾久」徒歩4分,51.84m2（壁芯）,2LDK,4.86m2,1981年10月
/ms/chuko/tokyo/sc_kita/nc_79082348/,ライオンズマンション王子,2026-01-05,2680万円,東京都北区王子１,東京メトロ南北線「王子」徒歩7分,36.12m2（10.92坪）（壁芯）,1DK,4.8m2,1980年6月
/ms/chuko/tokyo/sc_kita/nc_77967910/,駒込マンション,2026-01-05,2700万円,東京都北区中里１,ＪＲ山手線「駒込」徒歩4分,35.4m2（10.70坪）（壁芯）,1LDK,6m2,1974年12月
/ms/chuko/tokyo/sc_kita/nc_79067036/,トーア滝野川マンション,2026-01-05,3180万円,東京都北区滝野川６,ＪＲ埼京線「板橋」徒歩9分,39.6m2（11.97坪）（壁芯）,1LDK,6.32m2,1981年12月
/ms/chuko/tokyo/sc_kita/nc_77629269/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１-18-1,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77753647/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１-１８－１,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77639344/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１-18-1,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77694175/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩7分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77635907/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77889776/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩7分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_78379582/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩5分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_79101135/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１-18-1,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（壁芯）,2LDK,11.77m2,1987年2月
/ms/chuko/tokyo/sc_kita/nc_77704515/,ディアハイム赤羽,2026-01-05,3199万円,東京都北区赤羽北１,ＪＲ埼京線「北赤羽」徒歩6分,53.86m2（16.29坪）（壁芯）,2LDK,11.77m2,1987年2月
