link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_nakano/nc_78116113/,中野東豊マンション,2026-01-05,2899万円,東京都中野区中央４,ＪＲ中央線「中野」徒歩7分,33.53m2（壁芯）,1DK,1m2,1969年1月
/ms/chuko/tokyo/sc_nakano/nc_78999185/,GSハイム中野,2026-01-05,2980万円,東京都中野区中央４-６－７,東京メトロ丸ノ内線「新中野」徒歩2分,39.93m2（壁芯）,1LDK,2.98m2,1981年2月
/ms/chuko/tokyo/sc_nakano/nc_79006597/,パラスト野方,2026-01-05,2980万円,東京都中野区丸山２-5-20,西武新宿線「野方」徒歩7分,44.37m2（壁芯）,2LDK,4.05m2,1974年4月
/ms/chuko/tokyo/sc_nakano/nc_78767446/,サンライズ鷺宮,2026-01-05,2980万円,東京都中野区鷺宮４,西武新宿線「鷺ノ宮」徒歩6分,49.25m2（壁芯）,1LDK+S（納戸）,5m2,1981年1月
/ms/chuko/tokyo/sc_nakano/nc_79073230/,中野フローラ,2026-01-05,2998万円,東京都中野区中央３,東京メトロ丸ノ内線「新中野」徒歩7分,36.45m2（壁芯）,1LDK,-,1982年5月
/ms/chuko/tokyo/sc_nakano/nc_79100330/,東中野ダイヤモンドマンション,2026-01-05,3098万円,東京都中野区中央１-26-6,東京メトロ丸ノ内線「中野坂上」徒歩6分,36.2m2（10.95坪）（壁芯）,2DK,3.35m2,1976年12月
/ms/chuko/tokyo/sc_nakano/nc_77230179/,中野オリンピックマンション,2026-01-05,3099万円,東京都中野区上高田２,ＪＲ中央線「中野」徒歩10分,39.78m2（壁芯）,1LDK,13.77m2,1979年6月
/ms/chuko/tokyo/sc_nakano/nc_79073134/,金子ビル,2026-01-05,3100万円,東京都中野区江古田４,西武新宿線「沼袋」徒歩8分,45.35m2（壁芯）,2DK,8m2,1987年2月
/ms/chuko/tokyo/sc_nakano/nc_78104962/,中野コーポビアネーズ,2026-01-05,3280万円,東京都中野区本町２,東京メトロ丸ノ内線「中野坂上」徒歩2分,33.56m2（登記）,ワンルーム,-,1973年10月
/ms/chuko/tokyo/sc_nakano/nc_78149360/,中野ハイム,2026-01-05,3380万円,東京都中野区中野３,ＪＲ中央線「中野」徒歩7分,37.65m2（壁芯）,ワンルーム,-,1971年11月
